driver_id,month,trips_completed,total_miles_x,total_revenue,average_mpg,total_fuel_gallons,on_time_delivery_rate,average_idle_hours,total_miles_y,total_hours,fuel_used,avg_trip_mpg,idle_time,trip_count,idle_ratio,productivity,fuel_efficiency,home_terminal,cdl_class,employment_status,years_experience,driver_age,driver_tenure
DRV00133,2024-03-01,26,36748,78330.38,6.47,5671.3,0.346,6.7,36748,651.4,5671.3,6.4726923076923075,173.7,26,0.26665643229966224,56.41387780165797,6.479643115335108,Seattle,A,Active,9,49.1945205479452,6.3123287671232875
DRV00133,2024-04-01,8,14487,29885.66,6.65,2184.3,0.25,5.6,14487,253.1,2184.3,6.6475,45.2,8,0.17858553931252472,57.238245752666934,6.632330723801675,Seattle,A,Active,9,49.1945205479452,6.3123287671232875
DRV00133,2024-05-01,28,38041,79692.95,6.44,5834.4,0.5,7.1,38041,658.3,5834.400000000001,6.435357142857143,200.0,28,0.3038128512836093,57.78672337839891,6.520122034827916,Seattle,A,Active,9,49.1945205479452,6.3123287671232875
DRV00133,2024-06-01,18,23342,49628.01,6.6,3621.1,0.389,7.0,23342,416.5,3621.1,6.600555555555555,126.10000000000001,18,0.30276110444177673,56.04321728691477,6.4461075363839715,Seattle,A,Active,9,49.1945205479452,6.3123287671232875
DRV00133,2024-07-01,14,21665,45534.16,6.63,3321.1,0.286,7.4,21665,376.5,3321.1,6.633571428571429,103.7,14,0.2754316069057105,57.54316069057105,6.52344102857487,Seattle,A,Active,9,49.1945205479452,6.3123287671232875
DRV00133,2024-08-01,25,27416,56321.52,6.59,4174.3,0.44,7.7,27416,495.5,4174.3,6.587999999999999,193.3,25,0.3901109989909183,55.32996972754793,6.567807776154085,Seattle,A,Active,9,49.1945205479452,6.3123287671232875
DRV00133,2024-09-01,18,23531,50125.07,6.39,3760.3,0.333,7.7,23531,407.1,3760.3,6.392222222222222,137.9,18,0.33873741095553916,57.801522967329895,6.257745392654841,Seattle,A,Active,9,49.1945205479452,6.3123287671232875
DRV00133,2024-10-01,21,29469,63201.25,6.61,4441.7,0.429,7.1,29469,502.5,4441.7,6.612857142857143,148.6,21,0.29572139303482586,58.644776119402984,6.6346218790102895,Seattle,A,Active,9,49.1945205479452,6.3123287671232875
DRV00133,2024-11-01,19,28835,68533.36,6.49,4563.0,0.316,7.1,28835,491.3,4563.0,6.486315789473684,135.2,19,0.27518827600244244,58.6912273559943,6.319307473153627,Seattle,A,Active,9,49.1945205479452,6.3123287671232875
DRV00133,2024-12-01,15,20863,42477.96,6.55,3118.6,0.133,5.4,20863,365.3,3118.6,6.554666666666667,81.7,15,0.22365179304681085,57.11196277032576,6.68986083499006,Seattle,A,Active,9,49.1945205479452,6.3123287671232875
DRV00134,2022-01-01,15,20225,44961.42,6.42,3107.7,0.267,5.8,20225,351.7,3107.7,6.424666666666667,87.3,15,0.2482229172590276,57.5063974978675,6.508028445474145,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2022-02-01,17,29931,67767.78,6.23,4835.0,0.471,8.1,29931,515.0,4835.0,6.231764705882353,137.6,17,0.2671844660194175,58.11844660194175,6.190486039296794,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2022-03-01,19,31859,70923.46,6.53,5005.4,0.368,7.9,31859,568.1,5005.4,6.5336842105263155,149.8,19,0.2636859707797923,56.07991550783313,6.3649258800495465,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2022-04-01,16,18222,42163.76,6.4,2917.7,0.312,6.4,18222,312.5,2917.7,6.400625,102.9,16,0.32928,58.3104,6.245330225862838,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2022-05-01,22,23561,52981.62,6.21,3765.5,0.455,6.8,23561,408.2,3765.5,6.205909090909091,149.3,22,0.36575208231259193,57.71925526702597,6.257070774133581,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2022-06-01,23,27669,63420.2,6.43,4350.5,0.478,6.3,27669,470.6,4350.5,6.428260869565217,144.3,23,0.30662983425414364,58.79515512112197,6.359958625445351,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2022-07-01,17,22560,45430.33,6.42,3443.6,0.471,7.4,22560,404.1,3443.6,6.418235294117647,126.5,17,0.31304132640435534,55.827765404602815,6.551283540480893,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2022-08-01,21,31868,73245.27,6.53,4849.1,0.571,6.4,31868,570.9,4849.1,6.533333333333333,134.0,21,0.2347171133298301,55.82063408653004,6.571941184962157,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2022-09-01,18,29239,58235.57,6.67,4473.8,0.556,7.4,29239,519.0,4473.8,6.669444444444444,133.3,18,0.256840077071291,56.33718689788054,6.535607313693057,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2022-10-01,25,40591,83310.72,6.59,6269.6,0.36,6.5,40591,712.7,6269.599999999999,6.5892,162.0,25,0.2273046162480707,56.953837519292826,6.474256730891923,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2022-11-01,16,28211,58138.02,6.72,4169.0,0.562,7.4,28211,487.7,4169.0,6.725,119.1,16,0.2442075046134919,57.84498667213451,6.766850563684336,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2022-12-01,16,23204,52086.99,6.52,3613.0,0.75,6.1,23204,403.09999999999997,3613.0,6.52125,97.5,16,0.2418754651451253,57.563879930538334,6.422363686686964,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2023-01-01,23,32537,68145.36,6.49,5045.5,0.435,6.9,32537,570.7,5045.5,6.485217391304348,158.0,23,0.2768529875591379,57.01244086209917,6.448716678228124,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2023-02-01,18,22664,52313.05,6.39,3605.8,0.389,8.0,22664,402.9,3605.8,6.393888888888889,143.6,18,0.35641598411516506,56.25217175477786,6.285429031005601,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2023-03-01,26,43239,94135.0,6.42,6796.0,0.385,7.0,43239,757.2,6796.0,6.415,182.1,26,0.2404912836767036,57.103803486529316,6.3624190700412,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2023-04-01,15,21352,46101.67,6.59,3224.5,0.4,8.3,21352,374.2,3224.5,6.5906666666666665,124.8,15,0.33351149118118656,57.06039551042224,6.621801829741045,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2023-05-01,16,24714,53734.86,6.28,3939.1,0.5,6.2,24714,430.7,3939.1,6.283125,99.2,16,0.23032273043882054,57.381007661945674,6.274021984717321,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2023-06-01,15,24350,53079.96,6.59,3713.1,0.4,7.4,24350,421.4,3713.1,6.593999999999999,110.6,15,0.26245847176079734,57.783578547698156,6.557862702324203,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2023-07-01,17,22722,49045.1,6.56,3518.0,0.471,7.3,22722,392.0,3518.0,6.5588235294117645,123.5,17,0.31505102040816324,57.964285714285715,6.4587833996588975,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2023-08-01,19,27288,60492.37,6.43,4236.9,0.316,6.1,27288,494.2,4236.9,6.429473684210526,115.0,19,0.23269931201942534,55.21651153379199,6.440557955108688,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2023-09-01,18,23600,50375.01,6.72,3520.7,0.333,7.3,23600,410.4,3520.7,6.7155555555555555,131.9,18,0.3213937621832359,57.50487329434698,6.703212429346437,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2023-10-01,27,43709,92463.36,6.64,6543.0,0.333,6.5,43709,763.4,6543.0,6.635185185185185,176.5,27,0.23120251506418654,57.255698192297615,6.680268989760049,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2023-11-01,22,27183,56715.05,6.37,4264.1,0.364,6.8,27183,473.8,4264.1,6.372727272727272,150.7,22,0.3180666948079358,57.3723089911355,6.374850496001501,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2023-12-01,25,36341,81498.16,6.46,5671.8,0.16,6.8,36341,633.6,5671.8,6.4604,170.7,25,0.2694128787878788,57.35637626262626,6.4073133749426985,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2024-01-01,20,30682,68635.96,6.48,4762.6,0.4,7.7,30682,537.1,4762.6,6.476000000000001,154.9,20,0.28840067026624466,57.12530255073543,6.442279427203628,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2024-02-01,23,25405,51541.18,6.62,3949.0,0.696,7.4,25405,454.1,3949.0,6.616521739130435,169.6,23,0.37348601629597,55.94582691037216,6.433274246644721,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2024-03-01,24,34897,73020.47,6.64,5267.0,0.667,6.5,34897,588.0,5267.0,6.635833333333333,156.4,24,0.26598639455782314,59.34863945578231,6.625593316878678,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2024-04-01,12,18670,38786.29,6.19,3036.7,0.667,8.6,18670,330.0,3036.7,6.194166666666667,102.7,12,0.3112121212121212,56.57575757575758,6.148121315902131,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2024-05-01,14,20688,42123.26,6.76,3070.9,0.429,6.4,20688,362.1,3070.9,6.764285714285714,90.10000000000001,14,0.24882629107981222,57.13338856669428,6.736787261063531,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2024-06-01,14,25158,52306.09,6.49,3897.8,0.357,7.8,25158,433.3,3897.8,6.488571428571428,109.9,14,0.2536348949919225,58.06138933764136,6.454410180101595,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2024-07-01,19,24283,56094.41,6.56,3796.4,0.421,6.5,24283,431.6,3796.4,6.556315789473683,124.3,19,0.2879981464318814,56.26274328081557,6.3963228321567795,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2024-08-01,28,40004,87415.47,6.51,6171.8,0.536,7.3,40004,704.0,6171.8,6.513571428571429,203.1,28,0.2884943181818182,56.82386363636363,6.481739524935999,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2024-09-01,18,29526,51123.45,6.46,4649.5,0.5,5.8,29526,525.5,4649.5,6.455,103.6,18,0.19714557564224547,56.18648905803996,6.35036025379073,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2024-10-01,24,37217,78618.94,6.45,5845.2,0.375,6.8,37217,670.6,5845.2,6.445416666666667,163.3,24,0.24351327169698778,55.498061437518636,6.367104632861151,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2024-11-01,9,12281,27678.04,6.34,1947.3,0.444,9.7,12281,221.8,1947.3,6.341111111111111,87.0,9,0.39224526600541026,55.369702434625786,6.306681045550249,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00134,2024-12-01,14,25338,59542.01,6.53,3901.4,0.286,5.0,25338,450.3,3901.4,6.526428571428572,69.5,14,0.15434155007772596,56.26915389740173,6.4945916850361405,Nashville,A,Active,18,42.83013698630137,10.30958904109589
DRV00138,2022-01-01,22,37060,73597.83,6.74,5568.9,0.455,6.7,37060,655.6,5568.9,6.736818181818182,147.8,22,0.22544234289200732,56.52837095790116,6.654815134048017,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2022-02-01,13,13681,31439.7,6.56,2130.6,0.462,7.5,13681,243.10000000000002,2130.6,6.563846153846153,96.9,13,0.3986013986013986,56.2772521596051,6.421195907256172,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2022-03-01,21,29398,67148.9,6.5,4591.0,0.667,7.3,29398,510.1,4591.0,6.4957142857142856,152.3,21,0.2985689080572437,57.63183689472652,6.403397952515792,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2022-04-01,19,29319,60421.83,6.58,4509.5,0.579,6.9,29319,509.09999999999997,4509.5,6.584210526315789,131.8,19,0.2588882341386761,57.589864466705954,6.501607717041801,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2022-05-01,9,14328,31809.06,6.84,2107.5,0.333,6.9,14328,245.4,2107.5,6.838888888888889,61.800000000000004,9,0.25183374083129584,58.386308068459655,6.798576512455516,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2022-06-01,20,28023,57803.86,6.39,4454.7,0.5,7.2,28023,482.6,4454.7,6.3885,143.8,20,0.2979693327807708,58.06672192291753,6.290659303656812,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2022-07-01,17,23655,55712.41,6.42,3731.9,0.294,7.2,23655,404.3,3731.9,6.424117647058823,122.3,17,0.3024981449418748,58.50853326737571,6.338594281733165,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2022-08-01,19,31021,54262.43,6.55,4716.5,0.368,7.9,31021,551.2,4716.5,6.5473684210526315,149.6,19,0.2714078374455733,56.279027576197386,6.577122866532386,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2022-09-01,28,38157,85674.0,6.63,5735.8,0.393,7.1,38157,672.5,5735.8,6.633571428571429,198.2,28,0.29472118959107807,56.73903345724907,6.65242860629729,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2022-10-01,18,20501,45623.89,6.42,3267.9,0.5,7.4,20501,362.2,3267.9,6.418333333333333,133.1,18,0.36747653230259525,56.60132523467698,6.273447779919826,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2022-11-01,19,26092,61657.91,6.75,3948.9,0.474,7.7,26092,452.8,3948.9,6.747894736842106,145.9,19,0.3222173144876325,57.62367491166078,6.60740965838588,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2022-12-01,25,38530,88247.44,6.47,5906.9,0.64,6.3,38530,667.9,5906.9,6.466799999999999,158.0,25,0.23656235963467587,57.68827668812697,6.5228800216695735,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2023-01-01,12,13709,28165.56,6.78,2019.2,0.5,6.7,13709,235.20000000000002,2019.2,6.783333333333334,80.7,12,0.34311224489795916,58.28656462585034,6.789322503961965,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2023-02-01,24,38169,83314.73,6.45,5912.4,0.583,7.4,38169,661.2,5912.4,6.454166666666667,178.0,24,0.2692075015124017,57.72686025408348,6.455754008524457,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2023-03-01,14,23038,47258.41,6.47,3637.1,0.5,7.4,23038,399.6,3637.1,6.465714285714285,102.9,14,0.2575075075075075,57.65265265265265,6.33416733111545,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2023-04-01,11,20965,43525.36,6.52,3275.5,0.455,7.5,20965,359.5,3275.5,6.515454545454546,82.3,11,0.2289290681502086,58.31710709318498,6.400549534422225,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2023-05-01,20,23364,46695.5,6.47,3680.7,0.55,6.4,23364,404.8,3680.7000000000003,6.468500000000001,127.9,20,0.3159584980237154,57.71739130434783,6.34770559947836,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2023-06-01,15,20957,41141.06,6.46,3220.4,0.533,7.2,20957,373.3,3220.4,6.462666666666666,107.5,15,0.28797214036967583,56.139833913742294,6.507576698546764,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2023-07-01,14,17703,37250.25,6.66,2699.1,0.357,8.2,17703,302.2,2699.1,6.655,114.3,14,0.37822634017207146,58.58041032428855,6.5588529509836615,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2023-08-01,22,35365,78471.72,6.57,5403.9,0.409,6.9,35365,619.2,5403.9,6.565454545454545,152.4,22,0.24612403100775193,57.11401808785529,6.544347600806825,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2023-09-01,22,32302,66970.63,6.58,4988.7,0.364,6.6,32302,567.7,4988.7,6.575454545454545,145.6,22,0.2564734895191122,56.89977100581292,6.4750335758814925,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2023-10-01,26,42262,86812.28,6.39,6691.8,0.538,7.2,42262,756.2,6691.8,6.393461538461538,185.9,26,0.24583443533456756,55.88733139381116,6.3154906004363545,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2023-11-01,15,24886,53427.76,6.78,3727.1,0.2,6.5,24886,445.8,3727.1,6.778666666666667,97.2,15,0.2180349932705249,55.82323912068192,6.677041131174372,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2023-12-01,22,31133,63159.35,6.24,5017.8,0.364,7.2,31133,543.9,5017.8,6.242272727272728,159.1,22,0.2925170068027211,57.24030152601581,6.204511937502491,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2024-01-01,20,31084,65576.48,6.43,4788.7,0.55,7.2,31084,534.0,4788.7,6.4265,144.0,20,0.2696629213483146,58.20973782771536,6.491114498715727,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2024-02-01,6,6047,12681.2,6.53,981.6,0.333,5.2,6047,104.10000000000001,981.6,6.526666666666666,31.1,6,0.2987512007684918,58.08837656099904,6.160350448247758,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2024-03-01,22,34878,73737.47,6.4,5480.1,0.545,7.1,34878,608.5,5480.1,6.399545454545454,156.5,22,0.257189811010682,57.31799506984388,6.364482399956205,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2024-04-01,20,27241,52407.38,6.36,4303.6,0.5,5.5,27241,469.2,4303.6,6.3585,110.3,20,0.23508098891730606,58.05839727195226,6.329816897481178,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2024-05-01,28,41662,90861.77,6.46,6518.3,0.5,6.4,41662,717.1,6518.3,6.456428571428572,178.8,28,0.24933760981731976,58.0978942964719,6.391543807434454,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2024-06-01,21,26470,52508.09,6.54,4147.3,0.81,6.9,26470,461.0,4147.3,6.539523809523809,144.6,21,0.3136659436008677,57.418655097613886,6.382465700576279,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2024-07-01,26,35306,80293.25,6.36,5687.9,0.423,7.5,35306,625.6,5687.9,6.357307692307692,196.1,26,0.31345907928388744,56.435421994884905,6.207211800488757,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2024-08-01,23,35572,72943.49,6.68,5382.8,0.696,7.5,35572,623.8,5382.8,6.680000000000001,172.0,23,0.27572940044886185,57.02468739980763,6.60845656535632,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2024-09-01,17,25624,55777.21,7.0,3654.7,0.353,6.2,25624,447.1,3654.7,6.996470588235294,105.5,17,0.23596510847685082,57.31156340863341,7.011245793088352,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2024-10-01,18,28310,61901.73,6.3,4578.7,0.333,7.1,28310,470.9,4578.7,6.300000000000001,128.0,18,0.27181991930346144,60.11892121469527,6.182977701094197,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2024-11-01,16,17955,40329.9,6.45,2751.1,0.5,7.6,17955,315.20000000000005,2751.1,6.4475,121.3,16,0.38483502538071057,56.96383248730964,6.526480316964124,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00138,2024-12-01,19,28927,66328.08,6.55,4475.7,0.474,6.8,28927,508.8,4475.7,6.55,129.3,19,0.25412735849056606,56.853380503144656,6.463123086891437,Nashville,A,Active,4,36.02739726027397,6.328767123287672
DRV00139,2022-01-01,21,27950,59962.37,6.58,4312.6,0.333,7.2,27950,484.7,4312.6,6.581428571428572,150.6,21,0.3107076542191046,57.66453476377141,6.481009136020034,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2022-02-01,18,24328,52068.65,6.49,3887.2,0.222,7.0,24328,422.8,3887.2,6.492777777777778,126.2,18,0.29848628192999055,57.540208136234625,6.25848940111134,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2022-03-01,21,30261,68160.71,6.65,4579.9,0.238,6.9,30261,538.8,4579.9,6.652380952380952,144.5,21,0.26818856718634004,56.16369710467706,6.607349505447718,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2022-04-01,18,27031,55587.99,6.35,4287.7,0.389,6.8,27031,484.8,4287.7,6.352222222222222,121.7,18,0.25103135313531355,55.75701320132013,6.304312335284652,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2022-05-01,34,44108,95174.53,6.48,6833.8,0.382,7.4,44108,765.8,6833.8,6.481470588235294,250.0,34,0.3264559937320449,57.59728388613215,6.454388480786678,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2022-06-01,16,24011,54106.91,6.68,3686.2,0.438,6.8,24011,407.5,3686.2000000000003,6.6775,109.2,16,0.2679754601226994,58.92269938650307,6.513754001410667,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2022-07-01,19,27500,56594.05,6.44,4268.5,0.263,6.9,27500,498.0,4268.5,6.435263157894736,131.5,19,0.2640562248995984,55.22088353413655,6.442544219280777,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2022-08-01,17,17319,33393.95,6.64,2615.4,0.353,7.9,17319,309.4,2615.4,6.635294117647058,133.6,17,0.43180349062702006,55.97608274078863,6.62193163569626,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2022-09-01,19,26459,55442.08,6.51,4130.6,0.316,5.8,26459,449.0,4130.6,6.508947368421053,109.5,19,0.24387527839643652,58.928730512249444,6.405606933617392,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2022-10-01,18,16949,37741.87,6.52,2621.3,0.611,6.7,16949,286.9,2621.3,6.517222222222222,121.1,18,0.4220982920878355,59.076333217148836,6.465875710525311,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2022-11-01,15,16877,39195.18,6.75,2536.9,0.6,6.6,16877,290.6,2536.9,6.754666666666666,98.9,15,0.3403303509979353,58.07639366827254,6.652607513106547,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2022-12-01,24,33385,76946.14,6.56,5173.6,0.5,6.8,33385,583.9,5173.6,6.56375,163.5,24,0.28001370097619455,57.17588628189759,6.452953456007422,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2023-01-01,18,26181,55150.17,6.48,4099.4,0.722,7.9,26181,449.5,4099.4,6.477222222222222,143.0,18,0.3181312569521691,58.244716351501665,6.386544372347173,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2023-02-01,24,28521,57995.73,6.48,4461.7,0.625,7.2,28521,514.6,4461.7,6.47625,173.1,24,0.3363777691410804,55.42363000388651,6.3924064818342785,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2023-03-01,16,22710,52937.36,6.37,3508.6,0.75,7.0,22710,396.5,3508.6,6.371875,112.5,16,0.2837326607818411,57.27616645649432,6.472667160690874,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2023-04-01,18,30233,61284.87,6.24,4803.0,0.5,6.6,30233,526.7,4803.0,6.237777777777778,119.0,18,0.22593506740079738,57.40079741788494,6.294607536956069,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2023-05-01,20,28347,58301.7,6.5,4400.6,0.4,6.5,28347,483.7,4400.6,6.4975,129.6,20,0.26793467025015505,58.60450692578044,6.441621597054946,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2023-06-01,16,20598,41759.88,6.59,3123.5,0.375,6.6,20598,367.0,3123.5,6.59,105.9,16,0.28855585831062674,56.12534059945504,6.594525372178646,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2023-07-01,21,29562,61526.55,6.5,4559.3,0.619,7.5,29562,519.0,4559.3,6.4957142857142856,157.79999999999998,21,0.30404624277456643,56.959537572254334,6.483890070844208,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2023-08-01,20,33445,68794.27,6.37,5367.5,0.35,7.8,33445,598.7,5367.5,6.368,156.6,20,0.26156672791047264,55.86270252213128,6.231020027945971,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2023-09-01,23,36406,77780.71,6.35,5759.9,0.435,7.2,36406,638.1,5759.9,6.345652173913043,164.5,23,0.257796583607585,57.05375333019903,6.320595843677842,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2023-10-01,21,36052,80835.18,6.65,5454.7,0.524,6.5,36052,623.7,5454.7,6.653333333333333,136.5,21,0.21885521885521883,57.803431136764466,6.609346068528058,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2023-11-01,30,41078,93248.76,6.3,6582.6,0.4,7.3,41078,709.3000000000001,6582.599999999999,6.298666666666667,217.9,30,0.3072042859156915,57.913435781756654,6.240391334730958,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2023-12-01,12,15251,31229.01,6.3,2410.9,0.583,7.2,15251,269.5,2410.9,6.300833333333333,86.5,12,0.3209647495361781,56.5899814471243,6.325853415736861,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2024-01-01,17,22902,46775.21,6.76,3391.4,0.588,7.2,22902,391.6,3391.4,6.76,122.5,17,0.31281920326864143,58.483146067415724,6.752963377956006,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2024-02-01,18,30107,64256.72,6.6,4670.8,0.5,6.4,30107,531.3,4670.8,6.597222222222222,115.30000000000001,18,0.21701486918878227,56.66666666666667,6.445790870942879,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2024-03-01,15,22206,44140.43,6.51,3511.0,0.4,7.3,22206,391.4,3511.0,6.5120000000000005,109.7,15,0.2802759325498212,56.73479816044967,6.324693819424665,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2024-04-01,17,24134,54282.4,6.34,3827.7,0.471,7.0,24134,426.9,3827.7,6.338823529411765,119.6,17,0.28015928788943545,56.53314593581635,6.305091830603234,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2024-05-01,22,34900,76075.88,6.28,5653.0,0.5,7.1,34900,620.9,5653.0,6.285,156.7,22,0.2523755838299243,56.208729263971655,6.173713072704759,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2024-06-01,15,25009,52863.89,6.4,3914.7,0.467,9.0,25009,443.1,3914.7,6.402666666666666,135.6,15,0.30602572782667564,56.440983976529,6.388484430479986,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2024-07-01,28,44393,91444.84,6.42,6964.1,0.464,7.2,44393,777.2,6964.099999999999,6.4225,202.7,28,0.2608080288214102,57.119145651055064,6.374549475165492,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2024-08-01,20,35451,71579.05,6.59,5405.1,0.55,6.6,35451,618.6,5405.1,6.588500000000001,133.0,20,0.2150016165535079,57.30843840931134,6.558805572514847,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2024-09-01,13,16628,34274.54,6.44,2587.6,0.538,8.1,16628,288.6,2587.6,6.4423076923076925,105.4,13,0.3652113652113652,57.61607761607761,6.426031844179935,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
DRV00139,2024-10-01,29,39316,87697.93,6.62,5867.7,0.517,6.4,39316,701.9,5867.7,6.624827586206897,186.3,29,0.2654224248468443,56.01367716198889,6.70041072311127,Charlotte,A,Active,14,39.87397260273973,11.2986301369863
