driver_id,month,total_miles,total_hours,total_fuel,avg_mpg,idle_time,trip_count,idle_ratio,productivity,fuel_efficiency,home_terminal,cdl_class,employment_status,years_experience,date_of_birth,hire_date,driver_age,driver_tenure
DRV00123,2024-03-01,21062,364.0,3264.2,6.441333333333334,125.2,15,0.34395604395604396,57.862637362637365,6.452423258378776,Houston,A,Active,5,1993-09-09,2013-04-20,32.276712328767125,12.652054794520549
DRV00123,2024-04-01,25211,433.1,3805.0,6.555555555555555,113.0,18,0.26090972061879475,58.21057492495959,6.625755584756899,Houston,A,Active,5,1993-09-09,2013-04-20,32.276712328767125,12.652054794520549
DRV00123,2024-05-01,26952,473.7,4212.7,6.483333333333333,132.6,18,0.2799240025332489,56.89677010766308,6.397797137227906,Houston,A,Active,5,1993-09-09,2013-04-20,32.276712328767125,12.652054794520549
DRV00123,2024-06-01,20377,356.8,3197.4,6.487333333333334,100.4,15,0.28139013452914796,57.11042600896861,6.372990554825796,Houston,A,Active,5,1993-09-09,2013-04-20,32.276712328767125,12.652054794520549
DRV00123,2024-07-01,18096,311.7,2715.1,6.630714285714285,104.4,14,0.3349374398460058,58.055822906641005,6.664947884055836,Houston,A,Active,5,1993-09-09,2013-04-20,32.276712328767125,12.652054794520549
DRV00123,2024-08-01,23171,413.1,3837.3,6.09375,119.10000000000001,16,0.28830791575889614,56.090534979423865,6.038360305423083,Houston,A,Active,5,1993-09-09,2013-04-20,32.276712328767125,12.652054794520549
DRV00123,2024-09-01,37842,651.7,5735.6,6.547692307692308,188.4,26,0.28909007211907317,58.066595059076256,6.597740428202803,Houston,A,Active,5,1993-09-09,2013-04-20,32.276712328767125,12.652054794520549
DRV00123,2024-10-01,23698,411.4,3748.8,6.272857142857142,157.4,21,0.3825960136120564,57.60330578512397,6.321489543320529,Houston,A,Active,5,1993-09-09,2013-04-20,32.276712328767125,12.652054794520549
DRV00123,2024-11-01,18984,329.0,2967.7,6.517142857142857,83.4,14,0.2534954407294833,57.702127659574465,6.396872999292381,Houston,A,Active,5,1993-09-09,2013-04-20,32.276712328767125,12.652054794520549
DRV00123,2024-12-01,32031,540.9,4974.1,6.467619047619047,136.3,21,0.25198742836014054,59.21797004991681,6.439556904766691,Houston,A,Active,5,1993-09-09,2013-04-20,32.276712328767125,12.652054794520549
DRV00124,2022-01-01,34689,604.6999999999999,5472.0,6.375217391304347,173.0,23,0.28609227716222924,57.36563585248884,6.339364035087719,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2022-02-01,22043,375.1,3429.3,6.64,106.1,18,0.2828579045587843,58.76566249000266,6.427842416819759,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2022-03-01,40945,717.3,6351.099999999999,6.478333333333333,188.9,24,0.26334866861843026,57.08211348110972,6.446914707688433,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2022-04-01,15261,268.90000000000003,2331.8,6.5024999999999995,109.3,16,0.40647080699144655,56.75343994049832,6.544729393601509,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2022-05-01,27215,471.8,4338.3,6.278695652173913,154.3,23,0.32704535820262826,57.68334039847393,6.273194569301339,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2022-06-01,35605,629.7,5542.1,6.616521739130435,164.3,23,0.26091789741146576,56.54279815785294,6.424460042222262,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2022-07-01,22821,398.4,3611.0,6.414615384615384,102.7,13,0.257781124497992,57.2816265060241,6.319855995569094,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2022-08-01,25122,446.6,3785.9,6.6370588235294115,127.3,17,0.2850425436632333,56.25167935512763,6.635674476346443,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2022-09-01,29793,511.0,4418.8,6.735555555555555,121.3,18,0.23737769080234833,58.303326810176124,6.742328233909658,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2022-10-01,20690,356.9,3112.6,6.6499999999999995,94.5,17,0.2647800504342953,57.97142056598487,6.647175994345563,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2022-11-01,27486,498.3,4326.8,6.481,124.0,20,0.2488460766606462,55.15954244431065,6.352500693353055,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2022-12-01,25679,446.7,4018.5,6.526875,96.5,16,0.21602865457801657,57.48600850682785,6.390195346522334,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2023-01-01,32912,556.2,4967.9,6.4864,183.0,25,0.3290183387270766,59.17295936713412,6.624932063849917,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2023-02-01,28251,486.70000000000005,4540.1,6.247894736842106,136.2,19,0.2798438463118964,58.046024244914726,6.222550164093302,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2023-03-01,33431,571.0,5175.7,6.510000000000001,159.9,24,0.2800350262697023,58.54816112084063,6.4592229070463905,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2023-04-01,23696,398.9,3724.5,6.506190476190476,135.5,21,0.3396841313612434,59.40335923790424,6.36219626795543,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2023-05-01,24524,427.90000000000003,3762.8,6.568333333333333,112.4,18,0.26267819584014956,57.312456181350775,6.517486977782502,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2023-06-01,46748,821.0,7095.9,6.573870967741935,209.5,31,0.2551766138855055,56.940316686967115,6.588029707295763,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2023-07-01,34945,612.1,5317.3,6.520769230769231,188.6,26,0.3081195883025649,57.09034471491586,6.5719444078761775,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2023-08-01,31544,544.7,5044.7,6.3545,142.2,20,0.26106113456948776,57.91077657426106,6.2528990822050865,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2023-09-01,13694,252.1,2188.2,6.299166666666667,93.4,12,0.37048790162633877,54.319714399047996,6.258111689973495,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2023-10-01,27289,482.1,4298.9,6.5725,139.8,20,0.2899813316739266,56.604438913088565,6.347902951917933,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2023-11-01,23980,419.7,3753.2999999999997,6.501578947368421,137.9,19,0.3285680247796045,57.13604955920896,6.3890443076759125,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2023-12-01,29309,526.6,4755.0,6.274500000000001,139.3,20,0.2645271553361185,55.65704519559438,6.163827549947424,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2024-01-01,19432,329.8,2896.8,6.760000000000001,136.5,18,0.41388720436628257,58.9205579138872,6.708091687379176,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2024-02-01,21712,391.5,3347.3,6.574705882352941,138.4,17,0.3535121328224777,55.45849297573435,6.486421892271383,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2024-03-01,25630,453.0,3897.5,6.682272727272727,156.2,22,0.34481236203090504,56.57836644591612,6.5760102629890955,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2024-04-01,21771,383.5,3493.5,6.3566666666666665,106.4,18,0.2774445893089961,56.76923076923077,6.231859167024474,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2024-05-01,30326,529.8,4712.9,6.503157894736842,121.10000000000001,19,0.22857682144205363,57.24046810117026,6.434679284516965,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2024-06-01,32487,560.5,4769.4,6.860952380952382,143.5,21,0.256021409455843,57.960749330954506,6.811548622468235,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2024-07-01,25404,447.0,3871.5,6.624705882352941,113.4,17,0.2536912751677852,56.83221476510067,6.561797752808989,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2024-08-01,28267,495.9,4501.3,6.317777777777778,123.2,18,0.24843718491631378,57.0014115749143,6.279741408037678,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2024-09-01,8400,139.4,1254.4,6.653333333333333,85.4,9,0.6126255380200861,60.25824964131994,6.696428571428571,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2024-10-01,31805,552.3,4708.7,6.7795000000000005,148.3,20,0.26851348904580846,57.5864566358863,6.754518232208466,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2024-11-01,21699,382.1,3271.5,6.669090909090909,143.0,22,0.3742475791677571,56.78879874378435,6.63273727647868,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00124,2024-12-01,26234,457.2,4227.4,6.286111111111111,116.2,18,0.2541557305336833,57.37970253718285,6.205705634669064,Las Vegas,A,Active,2,1970-05-27,2021-05-17,55.58082191780822,4.572602739726028
DRV00125,2022-01-01,23284,424.9,3644.7,6.4879999999999995,127.6,20,0.30030595434219814,54.79877618263121,6.388454468131808,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2022-02-01,27156,479.3,4228.8,6.536190476190476,150.8,21,0.3146254955142917,56.65762570415189,6.421679909194097,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2022-03-01,23249,398.1,3473.1,6.682105263157895,112.9,19,0.28359708615925644,58.39989952273298,6.694019751806743,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2022-04-01,28501,507.8,4327.5,6.66409090909091,145.8,22,0.28712091374556914,56.12642772745175,6.586019641825534,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2022-05-01,24499,419.5,3723.4,6.426428571428572,79.1,14,0.18855780691299165,58.40047675804529,6.579738948273084,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2022-06-01,44549,783.1,6815.9,6.595357142857142,213.4,28,0.27250670412463285,56.88800919422807,6.5360407282970705,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2022-07-01,35476,603.4,5623.9,6.494545454545454,179.0,22,0.2966523036128605,58.793503480278424,6.308078024146945,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2022-08-01,27312,473.0,4316.2,6.367894736842105,110.9,19,0.23446088794926007,57.74207188160676,6.327788332329364,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2022-09-01,28953,486.9,4408.2,6.506,137.6,20,0.28260423084822345,59.463955637707954,6.567986933442222,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2022-10-01,19245,330.9,2998.7999999999997,6.539,135.2,20,0.40858265336959804,58.159564823209436,6.417567026810725,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2022-11-01,29745,509.2,4648.6,6.433,127.4,20,0.2501963864886096,58.41516103692066,6.398700684076926,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2022-12-01,23133,388.4,3600.9,6.416500000000001,157.9,20,0.4065396498455201,59.55973223480948,6.4242272765142046,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2023-01-01,20859,370.0,3345.6,6.256923076923077,80.7,13,0.21810810810810813,56.37567567567567,6.234756097560976,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2023-02-01,33010,587.9,5460.2,6.171904761904763,184.3,21,0.3134886885524749,56.14900493281171,6.045566096479982,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2023-03-01,41211,735.6,6410.0,6.547826086956522,160.1,23,0.2176454594888526,56.023654159869494,6.429173166926677,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2023-04-01,33241,584.9,5116.0,6.608333333333333,126.1,18,0.21559240895879636,56.8319370832621,6.49745895230649,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2023-05-01,12940,228.3,2046.5,6.282727272727272,76.4,11,0.3346473937801139,56.67980727113447,6.32299047153677,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2023-06-01,33323,569.1,5214.0,6.468636363636364,163.0,22,0.28641714988578454,58.5538569671411,6.3910625239739165,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2023-07-01,45622,803.1,6915.4,6.654074074074074,194.8,27,0.2425600796911966,56.80737143568671,6.597159961824334,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2023-08-01,32145,560.0,4774.4,6.649130434782609,160.9,23,0.28732142857142856,57.401785714285715,6.7327831769437,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2023-09-01,26947,472.2,4074.4,6.519473684210527,122.2,19,0.25878864887759423,57.06692079627277,6.613734537600628,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2023-10-01,12068,208.9,1861.2,6.543333333333333,66.9,12,0.3202489229296314,57.769267592149355,6.483988824414356,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2023-11-01,27383,477.9,4046.7999999999997,6.684736842105264,144.6,19,0.30257376020087884,57.29859803306131,6.766581002273401,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2023-12-01,38066,678.8,5742.2,6.606538461538462,176.1,26,0.259428403064231,56.07837360047142,6.629166521542266,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2024-01-01,25088,436.4,3973.9,6.4565,166.7,20,0.38198900091659027,57.48854262144822,6.313193588162762,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2024-02-01,20971,366.1,3343.2999999999997,6.441333333333334,105.0,15,0.28680688336520077,57.282163343348806,6.272545090180361,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2024-03-01,23809,422.7,3629.3,6.455882352941177,112.3,17,0.2656730541755382,56.3259995268512,6.560218223899925,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2024-04-01,17637,317.9,2788.1,6.415384615384616,90.9,13,0.28593897452028944,55.479710600817874,6.325813277859474,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2024-05-01,20983,363.3,3312.4,6.513333333333334,112.0,15,0.30828516377649323,57.75667492430498,6.334681801714768,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2024-06-01,25344,450.3,3893.2,6.37,135.4,21,0.3006884299355985,56.282478347768155,6.509811979862325,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2024-07-01,26893,479.4,4433.6,6.188888888888889,135.5,18,0.28264497288277013,56.09720483938256,6.0657253699025615,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2024-08-01,25926,444.40000000000003,3963.7,6.564705882352941,140.5,17,0.3161566156615661,58.339333933393334,6.540858288972425,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2024-09-01,25603,461.3,3767.2,6.7265,158.3,20,0.3431606329937134,55.50184261868632,6.796294330006371,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2024-10-01,30463,510.0,4714.4,6.520555555555556,119.0,18,0.23333333333333334,59.73137254901961,6.46169183777363,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2024-11-01,27002,469.0,4307.7,6.423043478260869,152.9,23,0.3260127931769723,57.57356076759062,6.268310235160294,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00125,2024-12-01,14494,255.4,2255.0,6.3476923076923075,94.2,13,0.3688332028191073,56.75019577133907,6.42749445676275,Seattle,A,Active,17,1990-05-24,2019-06-08,35.57534246575342,6.515068493150685
DRV00126,2022-01-01,33893,599.8,5295.7,6.4264,171.0,25,0.2850950316772258,56.50716905635212,6.400098192873464,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2022-02-01,28252,483.6,4408.2,6.421176470588235,114.1,17,0.23593879239040527,58.42018196856906,6.408965110475932,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2022-03-01,18266,328.0,2984.8,6.199166666666667,81.6,12,0.24878048780487802,55.6890243902439,6.119673009916912,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2022-04-01,23401,402.2,3773.3,6.254705882352941,127.8,17,0.3177523620089508,58.18249627051218,6.201733230858929,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2022-05-01,37926,661.7,5865.1,6.478400000000001,184.1,25,0.2782227595587124,57.31600423152486,6.466385909873659,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2022-06-01,18039,302.5,2822.3,6.412857142857143,111.2,14,0.36760330578512396,59.63305785123967,6.391595507210431,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2022-07-01,29142,520.4,4529.6,6.518461538461538,147.3,26,0.2830514988470408,55.99923136049193,6.43368067820558,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2022-08-01,30033,517.8,4548.9,6.582105263157895,145.4,19,0.2808033989957513,58.00115874855157,6.602255490338324,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2022-09-01,17166,301.9,2724.1,6.216666666666666,93.89999999999999,12,0.31103014243126864,56.85988737992713,6.30153078080834,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2022-10-01,26004,461.9,4075.4,6.544736842105263,151.4,19,0.3277765750162373,56.297899978350294,6.38072336457771,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2022-11-01,28554,506.2,4668.0,6.17,102.3,15,0.20209403397866454,56.408534176214935,6.116966580976864,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2022-12-01,30395,534.5,4921.5,6.3015,128.7,20,0.24078578110383533,56.86623012160898,6.175962613024485,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2023-01-01,14108,251.29999999999998,2199.3,6.443636363636363,70.9,11,0.282132908873856,56.14007162753681,6.4147683353794385,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2023-02-01,20925,376.40000000000003,3417.2,6.21,116.5,16,0.3095111583421891,55.59245483528161,6.123434390729252,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2023-03-01,24292,448.1,3770.6,6.369473684210526,140.0,19,0.3124302611024325,54.21111359071636,6.442475998514825,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2023-04-01,29034,505.70000000000005,4545.7,6.466111111111111,124.7,18,0.24658888669171444,57.41348625667391,6.387135094704886,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2023-05-01,15716,272.9,2396.5,6.591666666666666,77.1,12,0.28252106998900695,57.58886038842067,6.557896933027331,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2023-06-01,21884,387.3,3555.2,6.301176470588236,118.0,17,0.3046733798089336,56.504002065582235,6.155490549054906,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2023-07-01,23964,407.0,3573.5,6.693333333333333,105.9,15,0.26019656019656023,58.87960687960688,6.706030502308661,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2023-08-01,20721,369.6,3187.7,6.40875,101.89999999999999,16,0.2757034632034632,56.063311688311686,6.50029802051636,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2023-09-01,18780,330.2,3083.4,6.1273333333333335,104.3,15,0.31586917019987887,56.87462144155058,6.090679120451449,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2023-10-01,34572,597.1,5266.6,6.622857142857143,192.0,28,0.32155417852955953,57.899849271478814,6.564386890973303,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2023-11-01,16365,280.09999999999997,2577.6,6.524,90.10000000000001,15,0.32167083184576944,58.42556229917887,6.348929236499069,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2023-12-01,22645,414.5,3493.3,6.455500000000001,129.3,20,0.31194209891435465,54.632086851628465,6.482409183293734,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2024-01-01,25778,450.4,3910.9,6.607142857142857,122.8,21,0.27264653641207814,57.233570159857905,6.591321690659439,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2024-02-01,28871,489.5,4571.6,6.372777777777777,132.2,18,0.2700715015321757,58.9805924412666,6.315294426459007,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2024-03-01,33090,575.9,5107.2,6.5,139.3,22,0.24188227122764372,57.45789199513805,6.479088345864662,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2024-04-01,24792,443.1,3703.2999999999997,6.651333333333333,116.4,15,0.2626946513202437,55.95125253893026,6.694569708098183,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2024-05-01,41294,710.7,6200.6,6.6189285714285715,216.2,28,0.30420711974110026,58.103278457858444,6.659678095668161,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2024-06-01,27140,478.8,4224.5,6.512941176470588,120.0,17,0.2506265664160401,56.68337510442773,6.424428926500178,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2024-07-01,52361,890.2,8050.4,6.514333333333334,227.1,30,0.2551112109638283,58.8193664345091,6.50414886216834,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2024-08-01,21779,379.9,3274.2,6.661875,127.9,16,0.33666754409055016,57.328244274809165,6.6517011789139335,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2024-09-01,25938,446.2,3934.6,6.6135294117647065,113.2,17,0.25369789332138054,58.130883012102196,6.592283840797031,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2024-10-01,28430,488.4,4351.9,6.5436000000000005,154.20000000000002,25,0.31572481572481575,58.21048321048321,6.532778786277259,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2024-11-01,27747,488.0,4098.5,6.703181818181818,139.7,22,0.2862704918032787,56.85860655737705,6.770037818714163,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00126,2024-12-01,29870,512.4,4767.9,6.34,115.7,17,0.225800156128025,58.29430132708821,6.264812600935422,Minneapolis,A,Active,25,1981-02-15,2012-10-14,44.84931506849315,13.167123287671233
DRV00127,2022-01-01,39026,686.5,6106.400000000001,6.440833333333334,179.6,24,0.2616168973051711,56.84777858703569,6.390999606969736,Portland,A,Active,15,1964-03-25,2021-08-23,61.75616438356165,4.304109589041096
DRV00127,2022-02-01,26082,451.1,3907.0,6.708125,123.2,16,0.27311017512746616,57.818665484371536,6.675710263629383,Portland,A,Active,15,1964-03-25,2021-08-23,61.75616438356165,4.304109589041096
DRV00127,2022-03-01,33247,582.0,5289.2,6.377894736842106,130.1,19,0.22353951890034363,57.1254295532646,6.285827724419573,Portland,A,Active,15,1964-03-25,2021-08-23,61.75616438356165,4.304109589041096
DRV00127,2022-04-01,20212,355.6,3248.0,6.439411764705882,100.8,17,0.28346456692913385,56.839145106861636,6.222906403940887,Portland,A,Active,15,1964-03-25,2021-08-23,61.75616438356165,4.304109589041096
DRV00127,2022-05-01,20168,348.40000000000003,3081.0,6.620588235294117,133.6,17,0.383467278989667,57.88748564867967,6.54592664719247,Portland,A,Active,15,1964-03-25,2021-08-23,61.75616438356165,4.304109589041096
DRV00127,2022-06-01,17615,310.5,2633.2,6.733076923076923,95.6,13,0.307890499194847,56.731078904991946,6.689579219200973,Portland,A,Active,15,1964-03-25,2021-08-23,61.75616438356165,4.304109589041096
DRV00127,2022-07-01,38957,682.1,6080.6,6.481851851851851,172.3,27,0.25260225773347017,57.113326491716755,6.40676906884189,Portland,A,Active,15,1964-03-25,2021-08-23,61.75616438356165,4.304109589041096
DRV00127,2022-08-01,25377,440.3,3960.2,6.553125,121.7,16,0.2764024528730411,57.635702929820575,6.408009696479976,Portland,A,Active,15,1964-03-25,2021-08-23,61.75616438356165,4.304109589041096
DRV00127,2022-09-01,35880,616.9,5506.5,6.537916666666667,186.2,24,0.30183173934187063,58.16177662506079,6.515935712339962,Portland,A,Active,15,1964-03-25,2021-08-23,61.75616438356165,4.304109589041096
DRV00127,2022-10-01,15309,272.7,2335.6,6.5008333333333335,76.8,12,0.2816281628162816,56.13861386138614,6.5546326425757835,Portland,A,Active,15,1964-03-25,2021-08-23,61.75616438356165,4.304109589041096
DRV00127,2022-11-01,23022,402.1,3514.7,6.546,105.6,15,0.26262123849788604,57.25441432479482,6.550203431302815,Portland,A,Active,15,1964-03-25,2021-08-23,61.75616438356165,4.304109589041096
